Local Date/Time,Remote Date/Time,Unix time,Unix milliseconds,Uptime (s),Counter,Time integer seconds (s),Time nanoseconds (ns),MAG0 calibrated vector X component (uT),MAG0 calibrated vector Y component (uT),MAG0 calibrated vector Z component (uT),MAG1 calibrated vector X component (uT),MAG1 calibrated vector Y component (uT),MAG1 calibrated vector Z component (uT),MAG0 valid flag,MAG1 valid flag,MAG0 best for estimators flag,MAG1 best for estimators flag,Time integer seconds (s),Time nanoseconds (ns),MAG0 raw vector X component (uT),MAG0 raw vector Y component (uT),MAG0 raw vector Z component (uT),MAG1 raw vector X component (uT),MAG1 raw vector Y component (uT),MAG1 raw vector Z component (uT),MAG0 valid flag,MAG1 valid flag,Time integer seconds (s),Time nanoseconds (ns),CSS0 raw measurement,CSS1 raw measurement,CSS2 raw measurement,CSS3 raw measurement,CSS4 raw measurement,CSS5 raw measurement,CSS6 raw measurement,CSS7 raw measurement,CSS8 raw measurement,CSS9 raw measurement,CSS valid flag,Time integer seconds (s),Time nanoseconds (ns),Estimated ORC quaternion Q0,Estimated ORC quaternion Q1,Estimated ORC quaternion Q2,Estimated ORC quaternion Q3,Estimated body rate (ORC) X component (degps),Estimated body rate (ORC) Y component (degps),Estimated body rate (ORC) Z component (degps),
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:11:02.851,1776834662,851,421825550,2356703,1776834662,800000000,-32.75,22.76,17.02,0,0,0,True,False,True,False,1776834662,800000000,-22.76,-32.75,17.02,0,0,0,True,False,1776834662,800000000,3,3,8,3,8,3,3,3,9,122,True,1776834662,800000000,-0.48547485,-0.602749,0.0048030405,0.62099653,0.02420048,0.026116466,-0.010557598,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:11:12.851,1776834672,851,421835550,2356713,1776834672,800000000,-32.96,23.13,16.41,0,0,0,True,False,True,False,1776834672,800000000,-23.13,-32.96,16.41,0,0,0,True,False,1776834672,800000000,3,3,8,3,8,3,3,3,9,122,True,1776834672,800000000,-0.48276398,-0.6015092,0.0047717756,0.6243045,0.034168065,0.026466083,-0.010612637,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:11:22.852,1776834682,852,421845550,2356723,1776834682,800000000,-33.17,23.46,16.11,0,0,0,True,False,True,False,1776834682,800000000,-23.46,-33.17,16.11,0,0,0,True,False,1776834682,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834682,800000000,-0.4801488,-0.6001716,0.0047247945,0.6276013,0.02663309,0.024314169,-0.008166986,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:11:32.851,1776834692,851,421855549,2356733,1776834692,800000000,-33.43,23.830000000000002,15.610000000000001,0,0,0,True,False,True,False,1776834692,800000000,-23.830000000000002,-33.43,15.610000000000001,0,0,0,True,False,1776834692,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834692,800000000,-0.477668,-0.59878564,0.0046776636,0.63081056,0.024085812,0.029637631,-0.01070962,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:11:42.852,1776834702,852,421865550,2356743,1776834702,800000000,-33.69,24.16,15.120000000000001,0,0,0,True,False,True,False,1776834702,800000000,-24.16,-33.69,15.120000000000001,0,0,0,True,False,1776834702,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834702,800000000,-0.4751472,-0.59743804,0.0044857515,0.6339854,0.031514335,0.029969692,-0.015794916,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:11:52.851,1776834712,851,421875550,2356753,1776834712,800000000,-33.980000000000004,24.560000000000002,14.65,0,0,0,True,False,True,False,1776834712,800000000,-24.560000000000002,-33.980000000000004,14.65,0,0,0,True,False,1776834712,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834712,800000000,-0.47265857,-0.5959147,0.0044402205,0.6372722,0.03394091,0.032809522,-0.008386918,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:12:02.852,1776834722,852,421885550,2356763,1776834722,800000000,-34.03,24.900000000000002,14.120000000000001,0,0,0,True,False,True,False,1776834722,800000000,-24.900000000000002,-34.03,14.120000000000001,0,0,0,True,False,1776834722,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834722,800000000,-0.47026274,-0.59441173,0.004362071,0.6404422,0.031359915,0.030635823,-0.00097448257,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:12:12.852,1776834732,852,421895551,2356773,1776834732,800000000,-34.29,25.23,13.530000000000001,0,0,0,True,False,True,False,1776834732,800000000,-25.23,-34.29,13.530000000000001,0,0,0,True,False,1776834732,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834732,800000000,-0.46786585,-0.5928589,0.004228942,0.6436321,0.028768426,0.033466134,-0.0035724423,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:12:22.853,1776834742,853,421905552,2356783,1776834742,800000000,-34.550000000000004,25.61,13.030000000000001,0,0,0,True,False,True,False,1776834742,800000000,-25.61,-34.550000000000004,13.030000000000001,0,0,0,True,False,1776834742,800000000,3,3,8,3,8,3,3,3,11,123,True,1776834742,800000000,-0.46557862,-0.59119916,0.0042409026,0.646812,0.028674114,0.03626285,-0.008671779,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:12:32.851,1776834752,851,421915550,2356793,1776834752,800000000,-34.67,25.94,12.450000000000001,0,0,0,True,False,True,False,1776834752,800000000,-25.94,-34.67,12.450000000000001,0,0,0,True,False,1776834752,800000000,3,3,8,3,8,3,3,3,11,122,True,1776834752,800000000,-0.4632261,-0.58957976,0.0040769144,0.64997387,0.038565256,0.036574878,-0.0012814875,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:12:42.851,1776834762,851,421925550,2356803,1776834762,800000000,-34.81,26.310000000000002,11.9,0,0,0,True,False,True,False,1776834762,800000000,-26.310000000000002,-34.81,11.9,0,0,0,True,False,1776834762,800000000,3,3,8,3,8,3,3,3,10,122,True,1776834762,800000000,-0.46090087,-0.58786744,0.0041239737,0.6531726,0.028479354,0.031876933,-0.008900434,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:12:52.851,1776834772,851,421935550,2356813,1776834772,800000000,-34.980000000000004,26.67,11.36,0,0,0,True,False,True,False,1776834772,800000000,-26.67,-34.980000000000004,11.36,0,0,0,True,False,1776834772,800000000,3,3,8,3,8,3,3,3,11,122,True,1776834772,800000000,-0.45854855,-0.5861609,0.004087587,0.6563581,0.028396782,0.03469095,-0.0015230988,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:13:02.851,1776834782,851,421945550,2356823,1776834782,800000000,-35.18,27.1,10.97,0,0,0,True,False,True,False,1776834782,800000000,-27.1,-35.18,10.97,0,0,0,True,False,1776834782,800000000,3,3,8,3,8,3,3,3,11,122,True,1776834782,800000000,-0.45641592,-0.58434266,0.00404626,0.65946156,0.033297077,0.029959971,-0.0066231624,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:13:12.851,1776834792,851,421955551,2356833,1776834792,800000000,-35.33,27.51,10.31,0,0,0,True,False,True,False,1776834792,800000000,-27.51,-35.33,10.31,0,0,0,True,False,1776834792,800000000,3,3,8,3,8,3,3,3,11,123,True,1776834792,800000000,-0.45426053,-0.5824962,0.004052828,0.66257685,0.028183745,0.03271661,-0.006710771,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:13:22.852,1776834802,852,421965551,2356843,1776834802,800000000,-35.45,27.91,9.790000000000001,0,0,0,True,False,True,False,1776834802,800000000,-27.91,-35.45,9.790000000000001,0,0,0,True,False,1776834802,800000000,3,3,9,3,8,3,3,3,11,123,True,1776834802,800000000,-0.45219436,-0.58060044,0.004038706,0.6656484,0.03557518,0.035460617,0.0032279247,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:13:32.852,1776834812,852,421975552,2356853,1776834812,800000000,-35.46,28.26,9.38,0,0,0,True,False,True,False,1776834812,800000000,-28.26,-35.46,9.38,0,0,0,True,False,1776834812,800000000,3,3,9,3,8,3,3,3,11,123,True,1776834812,800000000,-0.4500963,-0.57864475,0.0041341973,0.668768,0.02297133,0.03569924,-0.00682611,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:13:42.851,1776834822,851,421985551,2356863,1776834822,800000000,-35.53,28.62,8.72,0,0,0,True,False,True,False,1776834822,800000000,-28.62,-35.53,8.72,0,0,0,True,False,1776834822,800000000,3,3,9,3,8,3,3,3,11,123,True,1776834822,800000000,-0.44801933,-0.5766299,0.0041025304,0.67189705,0.02786456,0.033440072,-0.0018701846,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:13:52.852,1776834832,852,421995551,2356873,1776834832,800000000,-35.67,28.85,8.05,0,0,0,True,False,True,False,1776834832,800000000,-28.85,-35.67,8.05,0,0,0,True,False,1776834832,800000000,3,3,9,3,8,3,3,3,11,123,True,1776834832,800000000,-0.44582894,-0.57457954,0.0041389773,0.67510426,0.032767374,0.038701396,0.00056417094,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:14:02.852,1776834842,852,422005552,2356883,1776834842,800000000,-35.81,29.150000000000002,7.37,0,0,0,True,False,True,False,1776834842,800000000,-29.150000000000002,-35.81,7.37,0,0,0,True,False,1776834842,800000000,3,3,9,3,8,3,3,4,11,123,True,1776834842,800000000,-0.4436047,-0.57260275,0.004082629,0.6782448,0.025173886,0.03147111,-0.004533268,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:14:12.851,1776834852,851,422015551,2356893,1776834852,800000000,-35.800000000000004,29.48,6.66,0,0,0,True,False,True,False,1776834852,800000000,-29.48,-35.800000000000004,6.66,0,0,0,True,False,1776834852,800000000,3,3,9,3,8,3,3,3,11,123,True,1776834852,800000000,-0.44154298,-0.57052076,0.00394632,0.68134016,0.030063134,0.03422256,0.0003840047,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:14:22.851,1776834862,851,422025551,2356903,1776834862,800000000,-35.85,29.79,6.11,0,0,0,True,False,True,False,1776834862,800000000,-29.79,-35.85,6.11,0,0,0,True,False,1776834862,800000000,3,3,9,3,8,3,3,4,11,123,True,1776834862,800000000,-0.4396568,-0.5683926,0.0039104517,0.6843339,0.022458876,0.041943207,0.00030053165,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:14:32.852,1776834872,852,422035552,2356913,1776834872,800000000,-35.82,30.11,5.43,0,0,0,True,False,True,False,1776834872,800000000,-30.11,-35.82,5.43,0,0,0,True,False,1776834872,800000000,3,3,10,3,8,3,3,3,11,123,True,1776834872,800000000,-0.43765295,-0.56622714,0.003894234,0.68740857,0.02734357,0.032176636,-0.0022827873,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:14:42.852,1776834882,852,422045552,2356923,1776834882,800000000,-35.86,30.39,4.88,0,0,0,True,False,True,False,1776834882,800000000,-30.39,-35.86,4.88,0,0,0,True,False,1776834882,800000000,3,3,10,3,8,3,3,3,11,123,True,1776834882,800000000,-0.43566057,-0.56398904,0.0038587877,0.69050765,0.0247213,0.039915405,0.00013749424,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:14:52.852,1776834892,852,422055552,2356933,1776834892,800000000,-35.76,30.69,4.45,0,0,0,True,False,True,False,1776834892,800000000,-30.69,-35.76,4.45,0,0,0,True,False,1776834892,800000000,3,3,10,3,8,3,3,3,12,123,True,1776834892,800000000,-0.43382785,-0.56173295,0.0038912268,0.6934958,0.024591759,0.03262019,-0.0024047736,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:15:02.852,1776834902,852,422065552,2356943,1776834902,800000000,-35.84,31.150000000000002,3.6,0,0,0,True,False,True,False,1776834902,800000000,-31.150000000000002,-35.84,3.6,0,0,0,True,False,1776834902,800000000,3,3,10,3,8,3,3,3,12,123,True,1776834902,800000000,-0.43206224,-0.55940574,0.0038921002,0.69647396,0.036953207,0.04032248,-0.0024262045,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:15:12.852,1776834912,852,422075552,2356953,1776834912,800000000,-35.72,31.2,3.0100000000000002,0,0,0,True,False,True,False,1776834912,800000000,-31.2,-35.72,3.0100000000000002,0,0,0,True,False,1776834912,800000000,3,3,10,3,8,3,3,3,12,123,True,1776834912,800000000,-0.4301305,-0.5570029,0.003848891,0.69958997,0.03430495,0.04307626,0.0025300148,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:15:22.852,1776834922,852,422085552,2356963,1776834922,800000000,-35.61,31.48,2.38,0,0,0,True,False,True,False,1776834922,800000000,-31.48,-35.61,2.38,0,0,0,True,False,1776834922,800000000,3,3,10,3,8,3,3,3,12,123,True,1776834922,800000000,-0.42821363,-0.5546511,0.003764746,0.70262986,0.029149003,0.038335353,-0.005023981,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:15:32.852,1776834932,852,422095552,2356973,1776834932,800000000,-35.53,31.78,1.84,0,0,0,True,False,True,False,1776834932,800000000,-31.78,-35.53,1.84,0,0,0,True,False,1776834932,800000000,3,3,11,3,8,3,3,3,12,123,True,1776834932,800000000,-0.4264793,-0.5522533,0.003737052,0.70556813,0.028987683,0.036046967,-0.0025562984,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:15:42.852,1776834942,852,422105553,2356983,1776834942,800000000,-35.57,31.94,1.02,0,0,0,True,False,True,False,1776834942,800000000,-31.94,-35.57,1.02,0,0,0,True,False,1776834942,800000000,3,3,11,3,8,3,3,3,12,123,True,1776834942,800000000,-0.42460656,-0.54993016,0.0037090236,0.70850706,0.023810083,0.046247967,0.00737502,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:15:52.851,1776834952,851,422115552,2356993,1776834952,800000000,-35.31,32.26,0.45,0,0,0,True,False,True,False,1776834952,800000000,-32.26,-35.31,0.45,0,0,0,True,False,1776834952,800000000,3,3,11,3,8,3,3,3,12,123,True,1776834952,800000000,-0.42283845,-0.54747367,0.0036376284,0.7114627,0.021121075,0.033956688,0.0023366518,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:16:02.851,1776834962,851,422125552,2357003,1776834962,800000000,-35.230000000000004,32.46,-0.17,0,0,0,True,False,True,False,1776834962,800000000,-32.46,-35.230000000000004,-0.17,0,0,0,True,False,1776834962,800000000,4,4,12,3,8,3,3,3,13,123,True,1776834962,800000000,-0.42114308,-0.54493845,0.0036107409,0.7144092,0.028440911,0.041667435,0.002303011,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:16:12.850,1776834972,850,422135551,2357013,1776834972,800000000,-34.980000000000004,32.74,-0.77,0,0,0,True,False,True,False,1776834972,800000000,-32.74,-34.980000000000004,-0.77,0,0,0,True,False,1776834972,800000000,3,3,12,3,8,3,3,3,12,123,True,1776834972,800000000,-0.4194537,-0.54241186,0.0036681492,0.7173202,0.025764445,0.04187447,0.0022750166,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:16:22.850,1776834982,850,422145551,2357023,1776834982,800000000,-34.96,32.9,-1.45,0,0,0,True,False,True,False,1776834982,800000000,-32.9,-34.96,-1.45,0,0,0,True,False,1776834982,800000000,3,3,12,3,8,3,3,3,13,123,True,1776834982,800000000,-0.41778198,-0.53979903,0.0035955848,0.72026134,0.025581166,0.034585163,0.0072644562,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:16:32.851,1776834992,851,422155552,2357033,1776834992,800000000,-34.87,33.11,-2.2600000000000002,0,0,0,True,False,True,False,1776834992,800000000,-33.11,-34.87,-2.2600000000000002,0,0,0,True,False,1776834992,800000000,4,4,13,3,8,3,3,3,13,123,True,1776834992,800000000,-0.4159218,-0.537255,0.0035942933,0.72323465,0.02041786,0.03481407,0.012195653,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:16:42.850,1776835002,850,422165551,2357043,1776835002,800000000,-34.6,33.29,-2.89,0,0,0,True,False,True,False,1776835002,800000000,-33.29,-34.6,-2.89,0,0,0,True,False,1776835002,800000000,3,3,13,3,8,3,3,3,13,123,True,1776835002,800000000,-0.41408587,-0.53461033,0.0035525383,0.7262428,0.032765172,0.04007327,0.0046377517,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:16:52.851,1776835012,851,422175552,2357053,1776835012,800000000,-34.42,33.480000000000004,-3.63,0,0,0,True,False,True,False,1776835012,800000000,-33.480000000000004,-34.42,-3.63,0,0,0,True,False,1776835012,800000000,3,3,14,3,8,3,3,3,13,123,True,1776835012,800000000,-0.41252244,-0.53187543,0.0035038458,0.72913593,0.020103399,0.042795155,0.0046098772,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:17:02.851,1776835022,851,422185552,2357063,1776835022,800000000,-34.27,33.65,-4.26,0,0,0,True,False,True,False,1776835022,800000000,-33.65,-34.27,-4.26,0,0,0,True,False,1776835022,800000000,4,4,14,3,8,3,3,3,14,123,True,1776835022,800000000,-0.4109323,-0.5291858,0.0034618773,0.7319867,0.029942103,0.040510606,0.0070770932,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:17:12.851,1776835032,851,422195552,2357073,1776835032,800000000,-33.96,33.88,-4.71,0,0,0,True,False,True,False,1776835032,800000000,-33.88,-33.96,-4.71,0,0,0,True,False,1776835032,800000000,3,3,14,3,8,3,3,3,13,123,True,1776835032,800000000,-0.40928957,-0.52653325,0.0035299237,0.7348147,0.022298515,0.03820707,-0.0004625152,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:17:22.851,1776835042,851,422205552,2357083,1776835042,800000000,-33.67,34.08,-5.4,0,0,0,True,False,True,False,1776835042,800000000,-34.08,-33.67,-5.4,0,0,0,True,False,1776835042,800000000,3,3,15,3,8,3,3,3,14,123,True,1776835042,800000000,-0.4077001,-0.5238255,0.0036355439,0.73763025,0.022147303,0.035871595,0.0070213145,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:17:32.852,1776835052,852,422215554,2357093,1776835052,800000000,-33.46,34.18,-6.13,0,0,0,True,False,True,False,1776835052,800000000,-34.18,-33.46,-6.13,0,0,0,True,False,1776835052,800000000,4,4,15,3,8,3,3,3,15,122,True,1776835052,800000000,-0.40621552,-0.52102613,0.0036742818,0.7404284,0.02198904,0.041047204,0.0020284227,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:17:42.851,1776835062,851,422225552,2357103,1776835062,800000000,-33.160000000000004,34.410000000000004,-6.76,0,0,0,True,False,True,False,1776835062,800000000,-34.410000000000004,-33.160000000000004,-6.76,0,0,0,True,False,1776835062,800000000,3,3,16,3,8,3,3,3,14,122,True,1776835062,800000000,-0.4046776,-0.5181638,0.0036284463,0.7432754,0.03182131,0.03873076,0.0070457403,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:17:52.850,1776835072,850,422235552,2357113,1776835072,800000000,-32.84,34.56,-7.4,0,0,0,True,False,True,False,1776835072,800000000,-34.56,-32.84,-7.4,0,0,0,True,False,1776835072,800000000,3,3,16,3,8,3,3,3,15,122,True,1776835072,800000000,-0.40312612,-0.5153542,0.0037351917,0.7460671,0.02666863,0.038915027,-0.0004391865,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:18:02.851,1776835082,851,422245553,2357123,1776835082,800000000,-32.55,34.67,-8.03,0,0,0,True,False,True,False,1776835082,800000000,-34.67,-32.55,-8.03,0,0,0,True,False,1776835082,800000000,4,4,16,3,8,4,3,3,16,122,True,1776835082,800000000,-0.4016899,-0.5123632,0.0036459945,0.74889857,0.023982678,0.03913032,0.004610338,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:18:12.850,1776835092,850,422255552,2357133,1776835092,800000000,-32.24,34.82,-8.64,0,0,0,True,False,True,False,1776835092,800000000,-34.82,-32.24,-8.64,0,0,0,True,False,1776835092,800000000,3,3,17,3,8,3,3,3,15,122,True,1776835092,800000000,-0.40023082,-0.5093726,0.003581764,0.75171524,0.033790175,0.044349138,-0.00034223983,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:18:22.852,1776835102,852,422265554,2357143,1776835102,800000000,-31.830000000000002,34.93,-9.35,0,0,0,True,False,True,False,1776835102,800000000,-34.93,-31.830000000000002,-9.35,0,0,0,True,False,1776835102,800000000,3,3,17,3,8,3,3,3,15,122,True,1776835102,800000000,-0.3987785,-0.5064305,0.0036084752,0.7544711,0.021099705,0.029566051,0.0047029653,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:18:32.851,1776835112,851,422275553,2357153,1776835112,800000000,-31.52,34.99,-9.88,0,0,0,True,False,True,False,1776835112,800000000,-34.99,-31.52,-9.88,0,0,0,True,False,1776835112,800000000,3,3,17,3,8,3,3,4,15,122,True,1776835112,800000000,-0.39740297,-0.5035153,0.0036301801,0.7571441,0.020907933,0.03976145,0.0047592213,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:18:42.851,1776835122,851,422285553,2357163,1776835122,800000000,-31.2,35.08,-10.5,0,0,0,True,False,True,False,1776835122,800000000,-35.08,-31.2,-10.5,0,0,0,True,False,1776835122,800000000,3,3,17,3,8,3,3,4,15,121,True,1776835122,800000000,-0.39598837,-0.50055134,0.0035766694,0.75984585,0.028187757,0.03995688,-0.00019236254,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:18:52.851,1776835132,851,422295554,2357173,1776835132,800000000,-30.8,35.19,-11.14,0,0,0,True,False,True,False,1776835132,800000000,-35.19,-30.8,-11.14,0,0,0,True,False,1776835132,800000000,3,3,17,3,8,3,3,4,16,121,True,1776835132,800000000,-0.39461672,-0.49753773,0.0035629778,0.7625347,0.01797443,0.03514959,0.009856972,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:19:02.851,1776835142,851,422305553,2357183,1776835142,800000000,-30.42,35.21,-11.78,0,0,0,True,False,True,False,1776835142,800000000,-35.21,-30.42,-11.78,0,0,0,True,False,1776835142,800000000,3,3,18,3,8,3,3,4,16,121,True,1776835142,800000000,-0.39315143,-0.49451664,0.003507955,0.7652523,0.022772182,0.03785057,0.014898701,
2026/5/4 下午 03:35:46.080,2026/4/22 上午 05:19:12.852,1776835152,852,422315555,2357193,1776835152,800000000,-30.060000000000002,35.27,-12.33,0,0,0,True,False,True,False,1776835152,800000000,-35.27,-30.060000000000002,-12.33,0,0,0,True,False,1776835152,800000000,3,3,18,3,8,3,3,4,17,121,True,1776835152,800000000,-0.3916996,-0.49147725,0.0035635575,0.7679501,0.022590736,0.043048363,-6.802175E-05,
